angleX,angleY,angleZ,Time,Label
8.604767,-3.9456482,-1.1923065,22:54:47,Long Standing
8.073242,-3.9743805,-1.0869751,22:54:47,Long Standing
8.753204,-4.4149017,-1.4413147,22:54:47,Long Standing
8.638275,-4.376602,-1.7190399,22:54:48,Long Standing
8.671799,-4.3191376,-1.7381897,22:54:48,Long Standing
8.705322,-4.3813934,-1.7525482,22:54:48,Long Standing
8.65744,-4.2281647,-1.6759338,22:54:48,Long Standing
8.757996,-4.18985,-1.6615753,22:54:49,Long Standing
8.738831,-4.261673,-1.6519928,22:54:49,Long Standing
8.710114,-4.237732,-1.7621307,22:54:49,Long Standing
8.599976,-4.218582,-1.7573395,22:54:49,Long Standing
8.671799,-4.237732,-1.7286072,22:54:50,Long Standing
8.681381,-4.2951965,-1.7812805,22:54:50,Long Standing
8.647858,-4.3143463,-1.7812805,22:54:50,Long Standing
8.686157,-4.280838,-1.7573395,22:54:50,Long Standing
8.623917,-4.285614,-1.7812805,22:54:51,Long Standing
8.638275,-4.280838,-1.7573395,22:54:51,Long Standing
8.748413,-4.213791,-1.7717133,22:54:51,Long Standing
8.633499,-4.1994324,-1.766922,22:54:51,Long Standing
8.662216,-4.194641,-1.7381897,22:54:52,Long Standing
8.791504,-4.165909,-1.7238312,22:54:52,Long Standing
8.667007,-4.2089996,-1.742981,22:54:52,Long Standing
8.67659,-4.2089996,-1.6807251,22:54:52,Long Standing
8.6909485,-4.266464,-1.7190399,22:54:53,Long Standing
8.647858,-4.280838,-1.7621307,22:54:53,Long Standing
8.604767,-4.242523,-1.7812805,22:54:53,Long Standing
8.686157,-4.266464,-1.7956543,22:54:53,Long Standing
8.662216,-4.376602,-1.7573395,22:54:54,Long Standing
8.619125,-4.2712555,-1.8243866,22:54:54,Long Standing
8.6909485,-4.2904053,-1.8291626,22:54:54,Long Standing
8.48027,-4.266464,-1.8483276,22:54:54,Long Standing
8.609543,-4.323929,-1.790863,22:54:55,Long Standing
8.643066,-4.299988,-1.7142487,22:54:55,Long Standing
8.8489685,-4.242523,-1.4460907,22:54:55,Long Standing
6.9048767,-6.6894073,-1.9919739,22:54:55,Long Standing
5.25766,-8.681381,-0.79966736,22:54:56,Bowing
2.8443146,-9.126694,-0.56503296,22:54:56,Bowing
-0.9816284,-9.667786,-2.7293854,22:54:56,Bowing
-1.9871826,-10.352524,-2.3606873,22:54:56,Bowing
-1.632843,-9.662994,-3.399765,22:54:57,Bowing
-2.1164703,-9.136276,-4.6351776,22:54:57,Bowing
-1.1923065,-8.623917,-4.4149017,22:54:57,Bowing
-1.3407593,-8.681381,-4.5441895,22:54:57,Bowing
-1.1970978,-8.571243,-4.48674,22:54:58,Bowing
-1.1348572,-8.777145,-4.467575,22:54:58,Bowing
-0.9720459,-8.643066,-4.5441895,22:54:58,Bowing
-1.1683655,-8.619125,-4.6064453,22:54:58,Bowing
-1.1156921,-8.599976,-4.649536,22:54:59,Bowing
-1.1252747,-8.681381,-4.687851,22:54:59,Bowing
-0.8523407,-9.538498,-5.032608,22:54:59,Bowing
-0.5698242,-9.54808,-3.5386353,22:55:00,Short Standing
0.33998108,-9.227249,-0.91937256,22:55:00,Short Standing
1.4891968,-9.165009,0.34954834,22:55:00,Short Standing
1.9824066,-9.342178,0.8523407,22:55:00,Short Standing
2.3846283,-9.648636,1.201889,22:55:01,Short Standing
2.2888641,-9.447525,1.4413147,22:55:01,Short Standing
2.015915,-9.481033,1.3551178,22:55:01,Short Standing
2.130844,-9.552872,1.5418701,22:55:01,Short Standing
2.2649078,-9.504974,1.3503265,22:55:02,Short Standing
2.087738,-9.533707,1.312027,22:55:02,Short Standing
1.8626862,-9.476257,0.9289551,22:55:02,Short Standing
0.69911194,-5.865799,0.47883606,22:55:02,Short Standing
1.2066803,-8.283936,0.64164734,22:55:03,1st Prostration
2.5809479,-7.383713,6.521805,22:55:03,1st Prostration
3.4715881,-7.6518707,6.3159027,22:55:04,1st Prostration
3.8115692,-6.9862823,5.621582,22:55:04,1st Prostration
4.4532166,-6.5313873,5.8131256,22:55:04,1st Prostration
5.166687,-4.7022095,6.794739,22:55:04,1st Prostration
5.6742554,-4.1802826,6.866577,22:55:05,1st Prostration
5.6790466,-4.5250397,6.5601196,22:55:05,1st Prostration
5.5354004,-5.104431,6.1770477,22:55:05,1st Prostration
5.779602,-5.71257,5.4922943,22:55:05,1st Prostration
5.73172,-5.822693,5.3582306,22:55:06,1st Prostration
5.827484,-5.73172,5.367798,22:55:06,1st Prostration
5.88974,-5.5641174,5.5162354,22:55:06,1st Prostration
5.8370667,-5.635956,5.439621,22:55:06,1st Prostration
5.8610077,-5.597641,5.477936,22:55:07,1st Prostration
